run_id,key,value,step,timestamp
e4392eecb99c4615a407372f333391fd,Val loss,0.23192002872625986,52,1687830373945
e4392eecb99c4615a407372f333391fd,Val loss,0.195471853017807,53,1687830377954
e4392eecb99c4615a407372f333391fd,Val loss,0.17888537049293518,54,1687830381866
e4392eecb99c4615a407372f333391fd,Val loss,0.1743326485157013,55,1687830385751
e4392eecb99c4615a407372f333391fd,Val loss,0.27749914427598316,56,1687830389610
e4392eecb99c4615a407372f333391fd,Val loss,0.22709796826044717,57,1687830393498
e4392eecb99c4615a407372f333391fd,Val loss,0.24894580245018005,58,1687830397497
e4392eecb99c4615a407372f333391fd,Val loss,0.3334992229938507,59,1687830401457
e4392eecb99c4615a407372f333391fd,Val loss,0.27962858478228253,60,1687830405422
e4392eecb99c4615a407372f333391fd,Val loss,0.17087570453683534,61,1687830409404
e4392eecb99c4615a407372f333391fd,Val loss,0.1732583542664846,62,1687830413377
e4392eecb99c4615a407372f333391fd,Val loss,0.16098654518524805,63,1687830417349
e4392eecb99c4615a407372f333391fd,Val loss,0.26450522740681964,64,1687830421329
e4392eecb99c4615a407372f333391fd,Val loss,0.15883341679970422,65,1687830425299
e4392eecb99c4615a407372f333391fd,Val loss,0.17309524367252985,66,1687830429276
e4392eecb99c4615a407372f333391fd,Val loss,0.21105898916721344,67,1687830433265
e4392eecb99c4615a407372f333391fd,Val loss,0.18411141137282053,68,1687830437267
e4392eecb99c4615a407372f333391fd,Val loss,0.17907862861951193,69,1687830441238
e4392eecb99c4615a407372f333391fd,Val loss,0.16275092959403992,70,1687830445202
e4392eecb99c4615a407372f333391fd,Val loss,0.14664475619792938,71,1687830449178
e4392eecb99c4615a407372f333391fd,Val loss,0.1904796560605367,72,1687830453143
e4392eecb99c4615a407372f333391fd,Val loss,0.1550584053620696,73,1687830457231
e4392eecb99c4615a407372f333391fd,Val loss,0.19536109765370688,74,1687830461289
e4392eecb99c4615a407372f333391fd,Val loss,0.14706727614005408,75,1687830465272
e4392eecb99c4615a407372f333391fd,Val loss,0.2994043678045273,76,1687830469264
e4392eecb99c4615a407372f333391fd,Val loss,0.191277414560318,77,1687830473016
e4392eecb99c4615a407372f333391fd,Val loss,0.23261269430319467,78,1687830476744
e4392eecb99c4615a407372f333391fd,Val loss,0.14977359275023142,79,1687830480468
e4392eecb99c4615a407372f333391fd,Val loss,0.2648620009422302,80,1687830484166
e4392eecb99c4615a407372f333391fd,Val loss,0.13061566650867462,81,1687830487903
e4392eecb99c4615a407372f333391fd,Val loss,0.14006299401323,82,1687830491636
e4392eecb99c4615a407372f333391fd,Val loss,0.13256679537395635,83,1687830495355
e4392eecb99c4615a407372f333391fd,Val loss,0.33062371611595154,84,1687830499088
e4392eecb99c4615a407372f333391fd,Val loss,0.1780436635017395,85,1687830502791
e4392eecb99c4615a407372f333391fd,Val loss,0.20511401693026224,86,1687830506509
e4392eecb99c4615a407372f333391fd,Val loss,0.14871360858281454,87,1687830510223
e4392eecb99c4615a407372f333391fd,Val loss,0.23629864553610483,88,1687830513932
e4392eecb99c4615a407372f333391fd,Val loss,0.13562545056144396,89,1687830517644
e4392eecb99c4615a407372f333391fd,Val loss,0.24610004822413126,90,1687830521358
e4392eecb99c4615a407372f333391fd,Val loss,0.12160641327500343,91,1687830525104
e4392eecb99c4615a407372f333391fd,Val loss,0.1554464673002561,92,1687830528822
e4392eecb99c4615a407372f333391fd,Val loss,0.13969193150599798,93,1687830532538
e4392eecb99c4615a407372f333391fd,Val loss,0.16659421970446905,94,1687830536271
e4392eecb99c4615a407372f333391fd,Val loss,0.29194703698158264,95,1687830540127
e4392eecb99c4615a407372f333391fd,Val loss,0.11672265301361524,96,1687830543814
e4392eecb99c4615a407372f333391fd,Val loss,0.30359366287787753,97,1687830547520
e4392eecb99c4615a407372f333391fd,Val loss,0.14638325572013855,98,1687830551251
e4392eecb99c4615a407372f333391fd,Val loss,0.23209122320016226,99,1687830554981
e4392eecb99c4615a407372f333391fd,Val loss,0.30997716387112934,100,1687830558943
e4392eecb99c4615a407372f333391fd,Val loss,0.16641252736250559,101,1687830562867
e4392eecb99c4615a407372f333391fd,Val loss,0.13495923578739166,102,1687830566812
e4392eecb99c4615a407372f333391fd,Val loss,0.12851386703550816,103,1687830570768
e4392eecb99c4615a407372f333391fd,Val loss,0.2550843407710393,104,1687830574714
e4392eecb99c4615a407372f333391fd,Val loss,0.14878738423188528,105,1687830578635
e4392eecb99c4615a407372f333391fd,Val loss,0.29172154515981674,106,1687830582571
e4392eecb99c4615a407372f333391fd,Val loss,0.2031464477380117,107,1687830586539
e4392eecb99c4615a407372f333391fd,Val loss,0.21127258241176605,108,1687830590498
e4392eecb99c4615a407372f333391fd,Val loss,0.20255729059378305,109,1687830594455
e4392eecb99c4615a407372f333391fd,Val loss,0.165333221356074,110,1687830598418
e4392eecb99c4615a407372f333391fd,Val loss,0.11649638837358604,111,1687830602364
e4392eecb99c4615a407372f333391fd,Val loss,0.20687450716892877,112,1687830606318
e4392eecb99c4615a407372f333391fd,Val loss,0.16106689969698587,113,1687830610283
e4392eecb99c4615a407372f333391fd,Val loss,0.16201003392537436,114,1687830614233
e4392eecb99c4615a407372f333391fd,Val loss,0.12941335141658783,115,1687830618197
e4392eecb99c4615a407372f333391fd,Val loss,0.24552322924137115,116,1687830622187
e4392eecb99c4615a407372f333391fd,Val loss,0.2908750846982002,117,1687830626143
e4392eecb99c4615a407372f333391fd,Val loss,0.120777719343702,118,1687830630088
e4392eecb99c4615a407372f333391fd,Val loss,0.21435730159282684,119,1687830634009
e4392eecb99c4615a407372f333391fd,Val loss,0.12458861246705055,120,1687830637942
e4392eecb99c4615a407372f333391fd,Val loss,0.10983625954637925,121,1687830641902
e4392eecb99c4615a407372f333391fd,Val loss,0.11350308638066053,122,1687830645863
e4392eecb99c4615a407372f333391fd,Val loss,0.28969578444957733,123,1687830649820
e4392eecb99c4615a407372f333391fd,Val loss,0.229045699040095,124,1687830653772
e4392eecb99c4615a407372f333391fd,Val loss,0.12134428819020589,125,1687830657723
e4392eecb99c4615a407372f333391fd,Val loss,0.15489600598812103,126,1687830661690
e4392eecb99c4615a407372f333391fd,Val loss,0.1164595556134979,127,1687830665657
e4392eecb99c4615a407372f333391fd,Val loss,0.17157497008641562,128,1687830669618
e4392eecb99c4615a407372f333391fd,Val loss,0.18211714923381805,129,1687830673586
e4392eecb99c4615a407372f333391fd,Val loss,0.126261747131745,130,1687830677538
e4392eecb99c4615a407372f333391fd,Val loss,0.26652852694193524,131,1687830681490
e4392eecb99c4615a407372f333391fd,Val loss,0.15063195178906122,132,1687830685476
e4392eecb99c4615a407372f333391fd,Val loss,0.12970705477831265,133,1687830689412
e4392eecb99c4615a407372f333391fd,Val loss,0.2158489798506101,134,1687830693363
e4392eecb99c4615a407372f333391fd,Val loss,0.15022670229276022,135,1687830697305
e4392eecb99c4615a407372f333391fd,Val loss,0.28370677183071774,136,1687830701237
e4392eecb99c4615a407372f333391fd,Val loss,0.3173215885957082,137,1687830705295
e4392eecb99c4615a407372f333391fd,Val loss,0.11855786107480526,138,1687830709252
e4392eecb99c4615a407372f333391fd,Val loss,0.30918453882137936,139,1687830713195
e4392eecb99c4615a407372f333391fd,Val loss,0.18011279900868735,140,1687830717156
e4392eecb99c4615a407372f333391fd,Val loss,0.13078564157088599,141,1687830721101
e4392eecb99c4615a407372f333391fd,Val loss,0.11360341620941956,142,1687830725135
e4392eecb99c4615a407372f333391fd,Val loss,0.12489243845144908,143,1687830729472
e4392eecb99c4615a407372f333391fd,Val loss,0.20212261378765106,144,1687830733501
e4392eecb99c4615a407372f333391fd,Val loss,0.10954703646712005,145,1687830737464
e4392eecb99c4615a407372f333391fd,Val loss,0.14176437010367712,146,1687830741505
e4392eecb99c4615a407372f333391fd,Val loss,0.13170657927791277,147,1687830745422
e4392eecb99c4615a407372f333391fd,Val loss,0.1264367513358593,148,1687830749335
e4392eecb99c4615a407372f333391fd,Val loss,0.13835685203472772,149,1687830753288
e4392eecb99c4615a407372f333391fd,Val loss,0.12253425394495328,150,1687830757209
e4392eecb99c4615a407372f333391fd,Val loss,0.11866019976635774,151,1687830761145
e4392eecb99c4615a407372f333391fd,Val loss,0.1867565761009852,152,1687830765063
e4392eecb99c4615a407372f333391fd,Val loss,0.1432731176416079,153,1687830769029
e4392eecb99c4615a407372f333391fd,Val loss,0.3604773630698522,154,1687830772963
e4392eecb99c4615a407372f333391fd,Val loss,0.13527446736892065,155,1687830776901
e4392eecb99c4615a407372f333391fd,Val loss,0.11675372595588367,156,1687830780850
e4392eecb99c4615a407372f333391fd,Val loss,0.1296160618464152,157,1687830784787
e4392eecb99c4615a407372f333391fd,Val loss,0.1421281099319458,158,1687830788742
e4392eecb99c4615a407372f333391fd,Val loss,0.12549868474404016,159,1687830792696
e4392eecb99c4615a407372f333391fd,Val loss,0.11399283694724242,160,1687830796630
e4392eecb99c4615a407372f333391fd,Val loss,0.13212517400582632,161,1687830800587
e4392eecb99c4615a407372f333391fd,Val loss,0.19671866297721863,162,1687830804541
e4392eecb99c4615a407372f333391fd,Val loss,0.1267803447941939,163,1687830808492
e4392eecb99c4615a407372f333391fd,Val loss,0.15611476202805838,164,1687830812426
e4392eecb99c4615a407372f333391fd,Val loss,0.11336405280356605,165,1687830816382
e4392eecb99c4615a407372f333391fd,Val loss,0.11912545623878638,166,1687830820318
e4392eecb99c4615a407372f333391fd,Val loss,0.11621899887298544,167,1687830824274
e4392eecb99c4615a407372f333391fd,Val loss,0.11938087580104668,168,1687830828210
e4392eecb99c4615a407372f333391fd,Val loss,0.16936891277631125,169,1687830832150
e4392eecb99c4615a407372f333391fd,Val loss,0.22083220879236856,170,1687830836105
e4392eecb99c4615a407372f333391fd,Val loss,0.17712949713071188,171,1687830840155
e4392eecb99c4615a407372f333391fd,Val loss,0.27805157502492267,172,1687830844089
e4392eecb99c4615a407372f333391fd,Val loss,0.18667060136795044,173,1687830848028
e4392eecb99c4615a407372f333391fd,Val loss,0.12071564638366301,174,1687830851980
e4392eecb99c4615a407372f333391fd,Val loss,0.14214129000902176,175,1687830855908
e4392eecb99c4615a407372f333391fd,Val loss,0.14980296790599823,176,1687830859855
e4392eecb99c4615a407372f333391fd,Val loss,0.2727121685942014,177,1687830863792
e4392eecb99c4615a407372f333391fd,Val loss,0.13824255019426346,178,1687830867694
e4392eecb99c4615a407372f333391fd,Val loss,0.24273276080687842,179,1687830871794
e4392eecb99c4615a407372f333391fd,Val loss,0.11601289656634133,180,1687830875843
e4392eecb99c4615a407372f333391fd,Val loss,0.1876629739999771,181,1687830879810
e4392eecb99c4615a407372f333391fd,Val loss,0.16081311305363974,182,1687830883704
e4392eecb99c4615a407372f333391fd,Val loss,0.28066031138102215,183,1687830887556
e4392eecb99c4615a407372f333391fd,Val loss,0.1403562252720197,184,1687830891424
e4392eecb99c4615a407372f333391fd,Val loss,0.1117493836209178,185,1687830895286
e4392eecb99c4615a407372f333391fd,Val loss,0.12329086537162463,186,1687830899154
e4392eecb99c4615a407372f333391fd,Val loss,0.15925048291683197,187,1687830903021
e4392eecb99c4615a407372f333391fd,Val loss,0.11980914510786533,188,1687830906893
e4392eecb99c4615a407372f333391fd,Val loss,0.11547894907804827,189,1687830910765
e4392eecb99c4615a407372f333391fd,Val loss,0.12041224958375096,190,1687830914640
e4392eecb99c4615a407372f333391fd,Val loss,0.17542276283105215,191,1687830918512
e4392eecb99c4615a407372f333391fd,Val loss,0.12345775589346886,192,1687830922366
e4392eecb99c4615a407372f333391fd,Val loss,0.12638172010580698,193,1687830926237
e4392eecb99c4615a407372f333391fd,Val loss,0.1499419038494428,194,1687830930159
e4392eecb99c4615a407372f333391fd,Val loss,0.12162097295125325,195,1687830934041
e4392eecb99c4615a407372f333391fd,Val loss,0.1113258780290683,196,1687830937949
e4392eecb99c4615a407372f333391fd,Val loss,0.14059748500585556,197,1687830941835
e4392eecb99c4615a407372f333391fd,Val loss,0.12157651161154111,198,1687830945732
e4392eecb99c4615a407372f333391fd,Val loss,0.12546333173910776,199,1687830949660
e4392eecb99c4615a407372f333391fd,Val loss,0.19740890463193259,200,1687830953564
e4392eecb99c4615a407372f333391fd,Val loss,0.11750110145658255,201,1687830957455
e4392eecb99c4615a407372f333391fd,Val loss,0.11309647001326084,202,1687830961369
e4392eecb99c4615a407372f333391fd,Val loss,0.10894878343970049,203,1687830965244
e4392eecb99c4615a407372f333391fd,Val loss,0.16771862904230753,204,1687830969102
e4392eecb99c4615a407372f333391fd,Val loss,0.1548315038283666,205,1687830972947
e4392eecb99c4615a407372f333391fd,Val loss,0.11383003710458676,206,1687830976798
e4392eecb99c4615a407372f333391fd,Val loss,0.11356179633488257,207,1687830980673
e4392eecb99c4615a407372f333391fd,Val loss,0.11831057692567508,208,1687830984674
e4392eecb99c4615a407372f333391fd,Val loss,0.1174189941957593,209,1687830988653
e4392eecb99c4615a407372f333391fd,Val loss,0.17622832457224527,210,1687830992643
e4392eecb99c4615a407372f333391fd,Val loss,0.3126289223631223,211,1687830996636
e4392eecb99c4615a407372f333391fd,Val loss,0.11759878764860332,212,1687831000610
e4392eecb99c4615a407372f333391fd,Val loss,0.15006475150585175,213,1687831004462
e4392eecb99c4615a407372f333391fd,Val loss,0.16950754821300507,214,1687831008283
e4392eecb99c4615a407372f333391fd,Val loss,0.40264978508154553,215,1687831012109
e4392eecb99c4615a407372f333391fd,Val loss,0.13354482625921568,216,1687831015936
e4392eecb99c4615a407372f333391fd,Val loss,0.11882263033961256,217,1687831019751
e4392eecb99c4615a407372f333391fd,Val loss,0.219557153681914,218,1687831023720
e4392eecb99c4615a407372f333391fd,Val loss,0.12150309886783361,219,1687831027663
e4392eecb99c4615a407372f333391fd,Val loss,0.15250421315431595,220,1687831031596
e4392eecb99c4615a407372f333391fd,Val loss,0.1233679922297597,221,1687831035656
e4392eecb99c4615a407372f333391fd,Val loss,0.16215733190377554,222,1687831039596
e4392eecb99c4615a407372f333391fd,Val loss,0.1539376601576805,223,1687831043506
e4392eecb99c4615a407372f333391fd,Val loss,0.1379918778936068,224,1687831047430
e4392eecb99c4615a407372f333391fd,Val loss,0.17166505008935928,225,1687831051391
e4392eecb99c4615a407372f333391fd,Val loss,0.388355811436971,226,1687831055346
e4392eecb99c4615a407372f333391fd,Val loss,0.20215334494908652,227,1687831059272
e4392eecb99c4615a407372f333391fd,Val loss,0.12784703262150288,228,1687831063224
e4392eecb99c4615a407372f333391fd,Val loss,0.19235687951246896,229,1687831067147
e4392eecb99c4615a407372f333391fd,Val loss,0.14109170188506445,230,1687831071072
e4392eecb99c4615a407372f333391fd,Val loss,0.15248358498016992,231,1687831075259
e4392eecb99c4615a407372f333391fd,Val loss,0.19188104569911957,232,1687831079216
e4392eecb99c4615a407372f333391fd,Val loss,0.11428743818153937,233,1687831083176
e4392eecb99c4615a407372f333391fd,Val loss,0.162746528784434,234,1687831087128
e4392eecb99c4615a407372f333391fd,Val loss,0.15554930766423544,235,1687831091062
e4392eecb99c4615a407372f333391fd,Val loss,0.20740720381339392,236,1687831095026
e4392eecb99c4615a407372f333391fd,Val loss,0.15920660396416983,237,1687831099054
e4392eecb99c4615a407372f333391fd,Val loss,0.33365286389986676,238,1687831103086
e4392eecb99c4615a407372f333391fd,Val loss,0.12402745957175891,239,1687831107108
e4392eecb99c4615a407372f333391fd,Val loss,0.12214632580677669,240,1687831111126
e4392eecb99c4615a407372f333391fd,Val loss,0.12211442800859611,241,1687831115141
e4392eecb99c4615a407372f333391fd,Val loss,0.1205907945210735,242,1687831119170
e4392eecb99c4615a407372f333391fd,Val loss,0.18505132074157396,243,1687831123200
e4392eecb99c4615a407372f333391fd,Val loss,0.11825247809368496,244,1687831127233
e4392eecb99c4615a407372f333391fd,Val loss,0.18948806573947272,245,1687831131280
e4392eecb99c4615a407372f333391fd,Val loss,0.3152996152639389,246,1687831135318
e4392eecb99c4615a407372f333391fd,Val loss,0.13973071426153183,247,1687831139379
e4392eecb99c4615a407372f333391fd,Val loss,0.3234192058444023,248,1687831143406
e4392eecb99c4615a407372f333391fd,Val loss,0.1746774564186732,249,1687831147407
e4392eecb99c4615a407372f333391fd,Val loss,0.30378407984972,250,1687831151410
e4392eecb99c4615a407372f333391fd,Val loss,0.20505008101463318,251,1687831155448
e4392eecb99c4615a407372f333391fd,Val loss,0.13480420410633087,252,1687831159436
e4392eecb99c4615a407372f333391fd,Val loss,0.13551024223367372,253,1687831163372
e4392eecb99c4615a407372f333391fd,Val loss,0.11992427098933452,254,1687831167318
e4392eecb99c4615a407372f333391fd,Val loss,0.23124490678310394,255,1687831171233
e4392eecb99c4615a407372f333391fd,Val loss,0.12620443074653545,256,1687831175161
e4392eecb99c4615a407372f333391fd,Val loss,0.19037037094434103,257,1687831179106
e4392eecb99c4615a407372f333391fd,Val loss,0.12809184938669205,258,1687831183071
e4392eecb99c4615a407372f333391fd,Val loss,0.2198165108760198,259,1687831187075
e4392eecb99c4615a407372f333391fd,Val loss,0.12564274606605372,260,1687831191051
e4392eecb99c4615a407372f333391fd,Val loss,0.11917612748220563,261,1687831195027
e4392eecb99c4615a407372f333391fd,Val loss,0.12730136141180992,262,1687831198761
e4392eecb99c4615a407372f333391fd,Val loss,0.12057206903894742,263,1687831202610
e4392eecb99c4615a407372f333391fd,Val loss,0.13818208004037538,264,1687831206347
e4392eecb99c4615a407372f333391fd,Val loss,0.1550878807902336,265,1687831210052
e4392eecb99c4615a407372f333391fd,Val loss,0.1305440254509449,266,1687831213738
e4392eecb99c4615a407372f333391fd,Val loss,0.17052669326464334,267,1687831217413
e4392eecb99c4615a407372f333391fd,Val loss,0.17563198506832123,268,1687831221122
e4392eecb99c4615a407372f333391fd,Val loss,0.2062907119592031,269,1687831224821
e4392eecb99c4615a407372f333391fd,Val loss,0.3328969751795133,270,1687831228512
e4392eecb99c4615a407372f333391fd,Val loss,0.20905452221632004,271,1687831232196
e4392eecb99c4615a407372f333391fd,Val loss,0.17112834751605988,272,1687831235848
e4392eecb99c4615a407372f333391fd,Val loss,0.13640590632955232,273,1687831239544
e4392eecb99c4615a407372f333391fd,Val loss,0.14833764731884003,274,1687831243536
e4392eecb99c4615a407372f333391fd,Val loss,0.15300236394008002,275,1687831247551
e4392eecb99c4615a407372f333391fd,Val loss,0.12078247553048034,276,1687831251579
e4392eecb99c4615a407372f333391fd,Val loss,0.1628747694194317,277,1687831255305
e4392eecb99c4615a407372f333391fd,Val loss,0.13030733168125153,278,1687831258987
e4392eecb99c4615a407372f333391fd,Val loss,0.12494934350252151,279,1687831262708
e4392eecb99c4615a407372f333391fd,Val loss,0.14917429288228354,280,1687831266582
e4392eecb99c4615a407372f333391fd,Val loss,0.20433689653873444,281,1687831270451
e4392eecb99c4615a407372f333391fd,Val loss,0.26278768728176755,282,1687831274316
e4392eecb99c4615a407372f333391fd,Val loss,0.12973069151242575,283,1687831278186
e4392eecb99c4615a407372f333391fd,Val loss,0.12996351780990759,284,1687831282069
e4392eecb99c4615a407372f333391fd,Val loss,0.15113680561383566,285,1687831285920
e4392eecb99c4615a407372f333391fd,Val loss,0.12001746598010261,286,1687831289772
e4392eecb99c4615a407372f333391fd,Val loss,0.23803119113047919,287,1687831293683
e4392eecb99c4615a407372f333391fd,Val loss,0.33447350809971493,288,1687831297767
e4392eecb99c4615a407372f333391fd,Val loss,0.12144305634622772,289,1687831301716
e4392eecb99c4615a407372f333391fd,Val loss,0.18060279140869775,290,1687831305805
e4392eecb99c4615a407372f333391fd,Val loss,0.11943296851435055,291,1687831309767
e4392eecb99c4615a407372f333391fd,Val loss,0.38192002351085347,292,1687831313733
e4392eecb99c4615a407372f333391fd,Val loss,0.1494745189944903,293,1687831317696
e4392eecb99c4615a407372f333391fd,Val loss,0.12345044687390327,294,1687831321632
e4392eecb99c4615a407372f333391fd,Val loss,0.4222530449430148,295,1687831325587
e4392eecb99c4615a407372f333391fd,Val loss,0.1630157008767128,296,1687831329524
e4392eecb99c4615a407372f333391fd,Val loss,0.17136649787425995,297,1687831333506
e4392eecb99c4615a407372f333391fd,Val loss,0.16844785710175833,298,1687831337409
e4392eecb99c4615a407372f333391fd,Val loss,0.11979653934637706,299,1687831341339
e4392eecb99c4615a407372f333391fd,Train loss,0.6063310441217924,0,1687830172992
e4392eecb99c4615a407372f333391fd,Train loss,0.5421057453281001,1,1687830176793
e4392eecb99c4615a407372f333391fd,Train loss,0.5209424025134036,2,1687830180635
e4392eecb99c4615a407372f333391fd,Train loss,0.5088700307042975,3,1687830184437
e4392eecb99c4615a407372f333391fd,Train loss,0.4927036730866683,4,1687830188290
e4392eecb99c4615a407372f333391fd,Train loss,0.47946276162800033,5,1687830192232
e4392eecb99c4615a407372f333391fd,Train loss,0.4799273845396544,6,1687830196036
e4392eecb99c4615a407372f333391fd,Train loss,0.48076674499009786,7,1687830199863
e4392eecb99c4615a407372f333391fd,Train loss,0.451292612050709,8,1687830203705
e4392eecb99c4615a407372f333391fd,Train loss,0.4364576763228366,9,1687830207534
e4392eecb99c4615a407372f333391fd,Train loss,0.4409262694810566,10,1687830211343
e4392eecb99c4615a407372f333391fd,Train loss,0.4284651655899851,11,1687830215303
e4392eecb99c4615a407372f333391fd,Train loss,0.42293124136171845,12,1687830219136
e4392eecb99c4615a407372f333391fd,Train loss,0.3871473528836903,13,1687830222977
e4392eecb99c4615a407372f333391fd,Train loss,0.412430581293608,14,1687830226849
e4392eecb99c4615a407372f333391fd,Train loss,0.40265014297083807,15,1687830230736
e4392eecb99c4615a407372f333391fd,Train loss,0.3881270101195888,16,1687830234621
e4392eecb99c4615a407372f333391fd,Train loss,0.3768655202890697,17,1687830238500
e4392eecb99c4615a407372f333391fd,Train loss,0.3759620393577375,18,1687830242418
e4392eecb99c4615a407372f333391fd,Train loss,0.37541845911427546,19,1687830246314
e4392eecb99c4615a407372f333391fd,Train loss,0.36033814831783895,20,1687830250219
e4392eecb99c4615a407372f333391fd,Train loss,0.35405467764327403,21,1687830254103
e4392eecb99c4615a407372f333391fd,Train loss,0.35608052658407313,22,1687830257979
e4392eecb99c4615a407372f333391fd,Train loss,0.3402895111786692,23,1687830261933
e4392eecb99c4615a407372f333391fd,Train loss,0.34786251657887507,24,1687830265827
e4392eecb99c4615a407372f333391fd,Train loss,0.3558306952840404,25,1687830269670
e4392eecb99c4615a407372f333391fd,Train loss,0.346011915489247,26,1687830273527
e4392eecb99c4615a407372f333391fd,Train loss,0.32734815776348114,27,1687830277394
e4392eecb99c4615a407372f333391fd,Train loss,0.3376045540759438,28,1687830281028
e4392eecb99c4615a407372f333391fd,Train loss,0.3191558232432918,29,1687830284619
e4392eecb99c4615a407372f333391fd,Train loss,0.3182075635383004,30,1687830288239
e4392eecb99c4615a407372f333391fd,Train loss,0.30903340248685135,31,1687830291846
e4392eecb99c4615a407372f333391fd,Train loss,0.3231836486803858,32,1687830295679
e4392eecb99c4615a407372f333391fd,Train loss,0.31575695072349746,33,1687830299599
e4392eecb99c4615a407372f333391fd,Train loss,0.2921176944908343,34,1687830303472
e4392eecb99c4615a407372f333391fd,Train loss,0.3025448777173695,35,1687830307391
e4392eecb99c4615a407372f333391fd,Train loss,0.3057849446409627,36,1687830311312
e4392eecb99c4615a407372f333391fd,Train loss,0.30457422843104914,37,1687830315228
e4392eecb99c4615a407372f333391fd,Train loss,0.3037564064327039,38,1687830319119
e4392eecb99c4615a407372f333391fd,Train loss,0.3080883324146271,39,1687830323001
e4392eecb99c4615a407372f333391fd,Train loss,0.29922021376459224,40,1687830326894
